policy_id,source_section,source_start,source_end,source_kind,source_text,b0_proposed,b1_proposed,b2_proposed,b3_proposed,read_before,proposed_validation,status,b0_actual_path,b0_actual_anchor,semantic_status,review_evidence,b1_actual_path,b1_actual_anchor,b1_movement_reason,b1_semantic_status,b1_review_evidence,b2_actual_path,b2_validation_evidence,b2_unverified_status,b3_actual_path,b3_actual_anchor,b3_semantic_status,b3_review_evidence
P119,4.3 설계 입력,204,204,list-rule,* 데이터 저장량과 증가율,AGENTS.md#P119,AGENTS.md (invariant) + proposed reference/infra#P119,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P120,4.3 설계 입력,205,205,list-rule,* 월 예산 상한,AGENTS.md#P120,AGENTS.md (invariant) + proposed reference/infra#P120,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P121,4.3 설계 입력,206,206,list-rule,* 가용성 목표,AGENTS.md#P121,AGENTS.md (invariant) + proposed reference/infra#P121,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P122,4.3 설계 입력,207,207,list-rule,* RTO,AGENTS.md#P122,AGENTS.md (invariant) + proposed reference/infra#P122,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P123,4.3 설계 입력,208,208,list-rule,* RPO,AGENTS.md#P123,AGENTS.md (invariant) + proposed reference/infra#P123,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P124,4.3 설계 입력,209,209,list-rule,* 데이터 민감도,AGENTS.md#P124,AGENTS.md (invariant) + proposed reference/infra#P124,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P125,4.3 설계 입력,210,210,list-rule,* 외부 공개 범위,AGENTS.md#P125,AGENTS.md (invariant) + proposed reference/infra#P125,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P126,4.3 설계 입력,211,211,list-rule,* 배포 빈도,AGENTS.md#P126,AGENTS.md (invariant) + proposed reference/infra#P126,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P127,4.3 설계 입력,212,212,list-rule,* 운영 인력과 운영 가능 시간,AGENTS.md#P127,AGENTS.md (invariant) + proposed reference/infra#P127,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P128,4.3 설계 입력,213,213,list-rule,* 예상 서비스 수명,AGENTS.md#P128,AGENTS.md (invariant) + proposed reference/infra#P128,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P129,4.3 설계 입력,214,214,list-rule,* 장애 발생 시 허용 가능한 영향,AGENTS.md#P129,AGENTS.md (invariant) + proposed reference/infra#P129,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P130,4.3 설계 입력,216,216,paragraph,확인되지 않은 값은 임의로 확정하지 않는다.,AGENTS.md#P130,AGENTS.md (invariant) + proposed reference/infra#P130,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P131,4.3 설계 입력,218,218,paragraph,다음 중 하나로 구분해 설계 보고서에 기록한다.,AGENTS.md#P131,AGENTS.md (invariant) + proposed reference/infra#P131,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P132,4.3 설계 입력,220,220,list-rule,* `CONFIRMED`: Issue 또는 승인 문서에서 확인됨,AGENTS.md#P132,AGENTS.md (invariant) + proposed reference/infra#P132,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P133,4.3 설계 입력,221,221,list-rule,* `ASSUMED`: 설계를 위해 임시 가정함,AGENTS.md#P133,AGENTS.md (invariant) + proposed reference/infra#P133,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P134,4.3 설계 입력,222,222,list-rule,* `UNKNOWN`: 현재 확인할 수 없음,AGENTS.md#P134,AGENTS.md (invariant) + proposed reference/infra#P134,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P135,4.3 설계 입력,223,223,list-rule,* `BLOCKED`: 확인 전에는 구현할 수 없음,AGENTS.md#P135,AGENTS.md (invariant) + proposed reference/infra#P135,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#43-설계-입력,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/intake.md,43-설계-입력,B0 root 설계 입력 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/intake.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/intake.md,infrastructure-path-instructions; 43-설계-입력,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
P136,4.4 아키텍처 대안 비교,227,227,paragraph,"초기 설계는 가장 낮은 실용 비용을 우선하지만, 특정 AWS 서비스를 사전에 정답으로 고정하지 않는다.",AGENTS.md#P136,AGENTS.md (invariant) + proposed reference/infra#P136,B1 + proven automated check where applicable,B2 + scoped infra/test routing where applicable,인프라 분석/설계 전; 절대 금지는 세션 시작,"S5,S6,INFRA-POLICY",SOURCE_INDEXED; SEMANTIC_REVIEW_PENDING; NOT_IMPLEMENTED,AGENTS.md,#44-아키텍처-대안-비교,B0_SOURCE_PASS,gh-223-fixtures.json#/b0_source_review,.agents/skills/harness-infra-design/references/architecture.md,44-아키텍처-대안-비교,B0 root 아키텍처 비교 상세를 harness-infra-design 기존 reference로 이동,B1_SOURCE_PASS,gh-223-fixtures.json#/b1_source_review,.agents/skills/harness-infra-design/references/architecture.md,validate-instruction-links.py:manifest-path-anchor-pass,STATIC_POLICY_REVIEW_PASS; RUNTIME_LOADING_AND_REMOTE_ENFORCEMENT_UNVERIFIED,infra/AGENTS.md; .agents/skills/harness-infra-design/references/architecture.md,infrastructure-path-instructions; 44-아키텍처-대안-비교,B3_STATIC_REVIEW_PASS; INDEPENDENT_REVIEW_PASS; RUNTIME_LOADING_UNVERIFIED,.superpowers/sdd/2026-09-11-codex-instruction-architecture-phase2/scratch/task-6-report.md#source-unit-mapping-audit
